fragment,number_of_rel,sum_difficulty,avg_difficulty
cc<-cPropyl>c,3,5.9169784411624855,1.9723261470541618
C<-C#N>CCNS(<=O>)<=O>,3,5.876738587607749,1.9589128625359162
C(<-X>)<-X>C,3,5.8029291628254285,1.9343097209418094
c<-X>cnc-c,3,5.748238197973602,1.916079399324534
c<-X>c(c)n,3,5.748238197973602,1.916079399324534
c<-X>cc(n)[nH],3,5.748238197973602,1.916079399324534
cc<-X>c(c)n,3,5.748238197973602,1.916079399324534
c<-X>c(n)cn,3,5.748238197973602,1.916079399324534
cnc(c<-X>)c,3,5.748238197973602,1.916079399324534
[nH]cc<-X>cn,3,5.748238197973602,1.916079399324534
cnc<-SCH3>nc,3,5.631911173199861,1.8773037243999537
c<-SCH3>nc,3,5.631911173199861,1.8773037243999537
ccnc<-SCH3>,3,5.631911173199861,1.8773037243999537
c<-SCH3>nc(c)N,3,5.631911173199861,1.8773037243999537
cnc<-SCH3>n,3,5.631911173199861,1.8773037243999537
c<-SCH3>n,3,5.631911173199861,1.8773037243999537
nc<-SCH3>n,3,5.631911173199861,1.8773037243999537
c<-SCH3>ncc-c,3,5.631911173199861,1.8773037243999537
ccnc<-SCH3>n,3,5.631911173199861,1.8773037243999537
c<-SCH3>ncNC,3,5.631911173199861,1.8773037243999537
c<-SCH3>ncN,3,5.631911173199861,1.8773037243999537
cccnc<-SCH3>,3,5.631911173199861,1.8773037243999537
nc<-SCH3>ncN,3,5.631911173199861,1.8773037243999537
C<-SO2CH3>CCNC,3,5.516829777289591,1.8389432590965304
C<-SO2CH3>CCN,3,5.516829777289591,1.8389432590965304
CCC<-SO2CH3>,3,5.516829777289591,1.8389432590965304
C<-SO2CH3>CCNS(<=O>)<=O>,3,5.516829777289591,1.8389432590965304
cc(c)C<-SO2CH3>,3,5.463702447400149,1.8212341491333832
ccc(c)C<-SO2CH3>,3,5.463702447400149,1.8212341491333832
ccccC<-SO2CH3>,3,5.463702447400149,1.8212341491333832
ccC<-SO2CH3>,3,5.463702447400149,1.8212341491333832
cccC<-SO2CH3>,3,5.463702447400149,1.8212341491333832
C<-OMe>CN(C)C,3,5.446599360409503,1.815533120136501
c<-SO2NH2>cc(c)N,3,5.430525052883633,1.8101750176278777
cccc<-SO2NH2>c,3,5.430525052883633,1.8101750176278777
c<-SO2NH2>ccN,3,5.430525052883633,1.8101750176278777
ccc<-SO2NH2>c,3,5.430525052883633,1.8101750176278777
cc<-SO2NH2>c,3,5.430525052883633,1.8101750176278777
c<-SO2NH2>ccNc,3,5.430525052883633,1.8101750176278777
ccc<-SO2NH2>cc,3,5.430525052883633,1.8101750176278777
cc<-SO2NH2>ccN,3,5.430525052883633,1.8101750176278777
NccN<-SO2CH3>,3,5.421689079469238,1.8072296931564127
CCNCC<-C#N>,3,5.3813931853337476,1.7937977284445825
cCCOc,3,5.340621308331231,1.7802071027770772
C<-N>CCNC,3,5.322857917900485,1.7742859726334952
cc<-OMe>ccC(<-X>)<-X>,3,5.321053734346222,1.7736845781154074
c<-OMe>ccC(<-X>)<-X>,3,5.321053734346222,1.7736845781154074
c<-OMe>cc(c)C(<-X>)<-X>,3,5.321053734346222,1.7736845781154074
c<-OMe>cnc,3,5.277766482570276,1.759255494190092
c<-OMe>cncc,3,5.277766482570276,1.759255494190092
cncc<-OMe>n,3,5.277766482570276,1.759255494190092
c<-OMe>cnc-c,3,5.277766482570276,1.759255494190092
cnc<-OMe>cn,3,5.277766482570276,1.759255494190092
c<-OMe>nccn,3,5.277766482570276,1.759255494190092
c<-OMe>cn,3,5.277766482570276,1.759255494190092
ncc<-OMe>n,3,5.277766482570276,1.759255494190092
c<-C(=O)N>nc(c)n,3,5.27450104328075,1.7581670144269168
cc<-C(=O)N>ncn,3,5.27450104328075,1.7581670144269168
c<-C(=O)N>ncn,3,5.27450104328075,1.7581670144269168
CC(C)N<-tBu>,3,5.14221472018967,1.7140715733965566
CCCCN<-tBu>,3,5.14221472018967,1.7140715733965566
C<-C#N>CCN<-tBu>,3,5.14221472018967,1.7140715733965566
CCC(C)N<-tBu>,3,5.14221472018967,1.7140715733965566
C<-C#N>CC(C)N<-tBu>,3,5.14221472018967,1.7140715733965566
CCCN<-tBu>,3,5.14221472018967,1.7140715733965566
CC<-C#N>CCN<-tBu>,3,5.14221472018967,1.7140715733965566
C<-C#N>C(C)n,3,5.073301293547341,1.691100431182447
cnC(C<-C#N>)C,3,5.073301293547341,1.691100431182447
C<-C#N>C(C)nn,3,5.073301293547341,1.691100431182447
cc-cc<-X>c<-OMe>,3,4.9152158449795,1.6384052816598331
c<-OMe>c<-X>c-c,3,4.9152158449795,1.6384052816598331
cc<-OMe>c<-X>c-c,3,4.9152158449795,1.6384052816598331
c<-OMe>c<-X>c(c)-c,3,4.9152158449795,1.6384052816598331
cc<-OMe>c<-OMe>c-c,3,4.698952018644044,1.5663173395480146
c<-OMe>c<-OMe>c-c,3,4.698952018644044,1.5663173395480146
c<-OMe>c<-OMe>c(c)-c,3,4.698952018644044,1.5663173395480146
cc-cc<-OMe>c<-OMe>,3,4.698952018644044,1.5663173395480146
c-cc[nH]n,3,4.641329600135195,1.5471098667117316
C<=O>cccN,3,4.145541958542688,1.3818473195142291
c<-N>cc-cn,3,3.625221441694718,1.2084071472315727
C<=O>CC<-CF3>C,3,3.621116525684086,1.2070388418946953
CC<-CF3>CC<=O>N,3,3.621116525684086,1.2070388418946953
C(<-X>)(<-X>)(<-X>)<-OMe>CN(C)C,3,3.6032231934576195,1.2010743978192064
C(<-X>)(<-X>)(<-X>)<-OMe>CN,3,3.6032231934576195,1.2010743978192064
C(<-X>)(<-X>)(<-X>)<-OMe>CNCC,3,3.6032231934576195,1.2010743978192064
C(<-X>)(<-X>)(<-X>)<-OMe>CNC,3,3.6032231934576195,1.2010743978192064
C(<-X>)(<-X>)(<-X>)<-OMe>C,3,3.6032231934576195,1.2010743978192064
cc(<-X>)(<-X>)(<-X>)<-OEt>c-c,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>ccc<-CF3>c,3,2.3639586711780654,0.7879862237260218
cc(<-X>)(<-X>)(<-X>)<-OEt>c(c)-c,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>c-ccn,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>c-ccc,3,2.3639586711780654,0.7879862237260218
cc(c(<-X>)(<-X>)(<-X>)<-OEt>)-c,3,2.3639586711780654,0.7879862237260218
ccc(<-X>)(<-X>)(<-X>)<-OEt>c,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>cc,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>ccc<-CF3>,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>c,3,2.3639586711780654,0.7879862237260218
c<-CF3>cc(c(<-X>)(<-X>)(<-X>)<-OEt>)-c,3,2.3639586711780654,0.7879862237260218
ccc(<-X>)(<-X>)(<-X>)<-OEt>c-c,3,2.3639586711780654,0.7879862237260218
cc(<-X>)(<-X>)(<-X>)<-OEt>c,3,2.3639586711780654,0.7879862237260218
ccc(<-X>)(<-X>)(<-X>)<-OEt>cc,3,2.3639586711780654,0.7879862237260218
c<-CF3>ccc(<-X>)(<-X>)(<-X>)<-OEt>c,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>c-cc,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>c-c,3,2.3639586711780654,0.7879862237260218
cc-c(c)c(<-X>)(<-X>)(<-X>)<-OEt>,3,2.3639586711780654,0.7879862237260218
cc-cc(<-X>)(<-X>)(<-X>)<-OEt>c,3,2.3639586711780654,0.7879862237260218
c(<-X>)(<-X>)(<-X>)<-OEt>c-c(c)c,3,2.3639586711780654,0.7879862237260218
nCCO,2,34.29745001828504,17.14872500914252
COCCn,2,34.29745001828504,17.14872500914252
nnCCO,2,34.29745001828504,17.14872500914252
cnCCO,2,34.29745001828504,17.14872500914252
CCSC,2,31.32218466173742,15.66109233086871
CCS,2,31.32218466173742,15.66109233086871
NCCS,2,31.32218466173742,15.66109233086871
CSC,2,31.32218466173742,15.66109233086871
CSCCN,2,31.32218466173742,15.66109233086871
nncS,2,24.30882391090357,12.154411955451785
cnncS,2,24.30882391090357,12.154411955451785
c<-X>c-c(n)[nH],2,24.244739120842457,12.122369560421228
CCC(C<-OMe>)N,2,23.850171848731467,11.925085924365733
CNc(n)s,2,23.357848797420953,11.678924398710476
cscNC,2,23.357848797420953,11.678924398710476
CNcs,2,23.357848797420953,11.678924398710476
c-cscn,2,23.196021757631573,11.598010878815787
cC(<-CF3>)<-O>C,2,22.31607354266232,11.15803677133116
cc(c)C(<-CF3>)<-O>C,2,22.31607354266232,11.15803677133116
cccC(<-CF3>)<-O>C,2,22.31607354266232,11.15803677133116
ccC(<-CF3>)<-O>C,2,22.31607354266232,11.15803677133116
C(<-CF3>)<-O>C,2,22.31607354266232,11.15803677133116
ccnCC<-OMe>,2,21.719354439862464,10.859677219931232
C<-OMe>Cn,2,21.719354439862464,10.859677219931232
cnCC<-OMe>,2,21.719354439862464,10.859677219931232
CC<-OMe>,2,21.719354439862464,10.859677219931232
cc(c)cC<=O>,2,21.200158130158314,10.600079065079157
CCCC<-OMe>C,2,21.010079261969505,10.505039630984752
c<-X>c(c<-X>)-cn,2,20.779347934650673,10.389673967325336
C<=O>NccO,2,18.72729450501593,9.363647252507965
NccO,2,18.72729450501593,9.363647252507965
cOCC<=O>N,2,18.72729450501593,9.363647252507965
C<=O>COc,2,18.72729450501593,9.363647252507965
ccOCC<=O>,2,18.72729450501593,9.363647252507965
COccN,2,18.72729450501593,9.363647252507965
cc(O)cN,2,18.72729450501593,9.363647252507965
cc(c)C(<-CF3>)<-O>C(<-X>)(<-X>)<-X>,2,18.712348352965304,9.356174176482652
CNccN,2,18.457921583769778,9.228960791884889
NccN,2,18.457921583769778,9.228960791884889
cc(N)cN,2,18.457921583769778,9.228960791884889
C<=O>NccN,2,18.457921583769778,9.228960791884889
c<=O>cccn,2,18.44709303903481,9.223546519517406
c<=O>[nH]cC,2,18.276469262081825,9.138234631040913
c<=O>[nH]c(C)n,2,18.276469262081825,9.138234631040913
cc<=O>[nH]cC,2,18.276469262081825,9.138234631040913
C(<-X>)(<-X>)<-X>C<-O>CCC,2,18.15389207910346,9.07694603955173
C=CCCC,2,17.95459989537678,8.97729994768839
cnnCC(<-X>)(<-X>)<-X>,2,17.492198317547007,8.746099158773504
cnCC(<-X>)(<-X>)<-X>,2,17.492198317547007,8.746099158773504
cn(n)CC(<-X>)(<-X>)<-X>,2,17.492198317547007,8.746099158773504
C(<-X>)(<-X>)<-X>Cn,2,17.492198317547007,8.746099158773504
C(<-X>)(<-X>)<-X>Cnn,2,17.492198317547007,8.746099158773504
ccnCC(<-X>)(<-X>)<-X>,2,17.492198317547007,8.746099158773504
C<=O>cscn,2,16.975315318055436,8.487657659027718
csc(c)C<=O>,2,16.975315318055436,8.487657659027718
C<=O>c(s)cn,2,16.975315318055436,8.487657659027718
Ccc(C<=O>)s,2,16.975315318055436,8.487657659027718
cscC<=O>,2,16.975315318055436,8.487657659027718
CNC<=O>cs,2,16.975315318055436,8.487657659027718
cscC<=O>N,2,16.975315318055436,8.487657659027718
C<=O>cscN,2,16.975315318055436,8.487657659027718
C<=O>Nc(n)s,2,16.920537711510967,8.460268855755483
cscNC<=O>,2,16.920537711510967,8.460268855755483
NS(<=O>)<=O>cs,2,16.6935228503753,8.34676142518765
cc(s)S(<=O>)<=O>,2,16.6935228503753,8.34676142518765
scS(<=O>)<=O>,2,16.6935228503753,8.34676142518765
cscS(<=O>)<=O>,2,16.6935228503753,8.34676142518765
cc(s)S(<=O>)<=O>N,2,16.6935228503753,8.34676142518765
csc(c)S(<=O>)<=O>,2,16.6935228503753,8.34676142518765
cscS(<=O>)<=O>N,2,16.6935228503753,8.34676142518765
