SMILES,pKa
CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,7.42
CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],7.7
CN(C)CCS/C(=N\O)C(=O)c1ccc(F)cc1,7.54
Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,7.76
COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],7.71
CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,7.57
COc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1,7.88
C[N+](C)(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.[Cl-],7.19
CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.[Cl-],7.17
CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C.Cl,7.2
CCN(CC)CCS/C(=N\O)C(=O)c1ccccc1.Cl,7.6
CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,7.2
CN(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,7.36
CCN(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.Cl,7.02
CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(F)cc1.[Cl-],7.31
CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.[Cl-],6.72
C[N+](C)(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.[I-],7.18
CN(C)CCS/C(=N\O)C(=O)c1cccc2ccccc12.Cl,7.1
CN(C)CCCS/C(=N\O)C(=O)c1ccc(Br)cc1.O=C(O)C(=O)O,7.41
O=C(O)c1cc2sccc2[nH]1,3.88
O=c1[nH]c2cccc(Cl)c2cc1O,7.6
O=c1[nH]c2ccc(F)c(Cl)c2cc1O,7.33
CCC(=O)c1ccc(O)cc1,1.0
CNCCN(C)C(=O)Oc1ccc(OC)cc1.Cl,8.88
COc1ccc(OC(=O)NCCCN)cc1.Cl,9.6
COc1ccc(OC(=O)NCCN)cc1.Cl,8.65
COc1ccc(OC(=O)N(C)CCN)cc1.Cl,8.9
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,10.4
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc3ccccc23)CC1,10.4
CSc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,8.1
CC1=CC=CC(C#N)[C@H]1c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.3
CC1C=CC=C(C#N)[C@@H]1c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.3
COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccc(C)cc2)CC1,7.4
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc(C)cc2)CC1,7.5
COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,7.5
COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1ccccc1)C2,7.0
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccccc1,7.4
COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1ccc(C)cc1)C2,7.0
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(C)cc1,7.4
COc1ccc(S(=O)(=O)NCCCN2CCc3cc(OC)ccc3C2)cc1,7.0
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(OC)cc1,7.4
COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1cccc3ccccc13)C2,7.0
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1cccc2ccccc12,7.4
COc1ccc2c(c1)c(CCN(C)C)cn2C,9.2
COc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,7.7
Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,10.4
COc1ccc2c(c1)N(CCN(C)C)CCO2,8.6
CS(=O)(=O)[O-].C[n+]1ccccc1C=NO,7.8
O/N=C/c1ccns1,8.6
O/N=C/C(F)(F)F,8.9
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2ncncc2C1,2.4
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2nc(N)sc2C1,6.5
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,6.1
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,4.0
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2n[nH]cc2C1,3.7
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2nn(C)cc2C1,3.2
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2nn(C)cc2C1,3.6
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2nc(N)ncc2C1,4.7
NC(=S)N/N=C/c1ccco1,0.5
NC(=S)N/N=C/c1ccc[nH]1,0.5
N/C(S)=N/N=C/c1ccccn1,5.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,3.7
Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1C,4.2
CC(C)Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,4.3
CC(C)CCc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,4.1
CC(C)CCCCCc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,4.1
CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,9.0
O=C(O)c1cc(F)c2nc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,4.0
O=C(O)c1ccc2nc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,5.1
Cc1cc(C(=O)O)cc2sc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)nc12,5.5
COc1cc(C(=O)O)cc2sc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)nc12,4.5
O=C(O)c1cc(F)c2nc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)F)noc3C3CC3)C4)sc2c1,4.0
O=C(O)c1cc(F)c2nc(N3C4CCC3CC(OCc3c(-c5ccccc5C(F)(F)F)noc3C3CC3)C4)sc2c1,4.0
CCc1ccc(CCCCN(C)C)cc1,9.9
CN(C)CCCCc1ccc(C2(O)COC2)cc1,9.6
CN(C)CCCCc1ccc(C2(F)COC2)cc1,9.9
CN(C)CCC(C)(C)Cc1ccc(C(C)(C)C)cc1,9.5
CC1(C)CCN1Cc1ccc2c(c1)OCO2,10.1
c1cc2c(cc1CN1CCC13COC3)OCO2,6.2
CC1(C)CN(Cc2ccc3c(c2)OCO3)C1,9.6
c1cc2c(cc1CN1CC3(COC3)C1)OCO2,8.0
CC1(C)CCCN1Cc1ccc2c(c1)OCO2,10.0
c1cc2c(cc1CN1CCCC13COC3)OCO2,6.3
CC1(C)CCN(Cc2ccc3c(c2)OCO3)C1,9.7
c1cc2c(cc1CN1CCC3(COC3)C1)OCO2,8.1
O=C1CCN(Cc2ccc3c(c2)OCO3)C1,6.1
CC1(C)CCCCN1Cc1ccc2c(c1)OCO2,10.2
c1cc2c(cc1CN1CCCCC13COC3)OCO2,7.0
CC1(C)CCCN(Cc2ccc3c(c2)OCO3)C1,9.4
c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2,7.9
O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,7.6
CC1(C)CCN(Cc2ccc3c(c2)OCO3)CC1,9.5
c1cc2c(cc1CN1CCC3(CC1)COC3)OCO2,8.3
O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,7.5
c1cc2c(cc1CN1CC3CC(C1)O3)OCO2,7.1
c1cc2c(cc1CN1CCOCC1)OCO2,7.0
c1cc2c(cc1CN1CCCCC1)OCO2,9.6
c1cc2c(cc1CN1CCCC1)OCO2,9.7
c1cc2c(cc1CN1CCC1)OCO2,9.5
Nc1ncnc2c1c(Sc1cccc(Cl)c1)nn2CC1CCNCC1(F)F,7.1
Nc1ncnc2c1c(Oc1cccc(Cl)c1)nn2CC1CCNCC1(F)F,7.1
Nc1ncnc2c1c(Sc1cccc(Cl)c1)nn2CC1CCNCC1,10.4
Nc1ncnc2c1c(Oc1cccc(Cl)c1)nn2CC1CCNCC1,10.4
Cc1cccc(Cl)c1Nc1ccccc1CC(=O)O,4.2
O=C([O-])Cc1cc(F)ccc1Nc1c(Cl)cccc1Cl.[Na+],4.02
O=C(O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,4.3
O=C(O)Cc1ccccc1Nc1ccccc1,4.1
Cc1cc(C)c(C)c(Nc2ccccc2CC(=O)O)c1C,4.2
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Br.[Na+],4.2
Cc1c(Cl)cccc1Nc1ccccc1CC(=O)O,4.3
COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1O,4.13
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],4.14
Cc1cccc(C)c1Nc1ccccc1CC(=O)O,4.07
O=C(O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,4.31
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,4.22
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,4.4
O=C([O-])Cc1ccccc1Nc1c(F)cccc1F.[Na+],4.09
O=C([O-])Cc1c(O)cccc1Nc1c(Cl)cccc1Cl.[Na+],4.48
COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,4.2
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1I,4.24
O=C(O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,4.1
COc1ccc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl,3.95
O=C(O)Cc1ccccc1Nc1cccc(Cl)c1Cl,4.2
CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCNCc3ccc(Oc4nnnn4-c4ccccc4)c(OC)c3)cc12,7.21
CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCCNCc3ccc(Oc4nnnn4-c4ccccc4)c(OC)c3)cc12,8.2
COc1ccc(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,3.2
COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,3.8
Cc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,7.9
COc1nc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,3.6
NC1=NCc2cc(O)c(O)cc2N1,12.0
NC1CCc2cc(O)c(O)cc2C1,9.84
COc1cc2c(cc1OC)NC(N)=NC2,11.1
NC1CCc2c(ccc(O)c2O)C1,9.84
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,4.73
CCOC(=O)CN[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)s1)C(c1ccccc1)c1ccccc1,3.98
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1,1.91
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,9.87
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,9.59
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,8.56
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,9.8
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,8.51
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,10.3
CN1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,11.5
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,7.18
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,9.97
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,9.27
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,13.09
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,14.28
C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,15.0
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,15.14
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,14.94
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,14.79
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,15.02
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,13.74
CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,14.98
O[C@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,13.98
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,15.86
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,14.06
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,14.98
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,14.58
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,12.87
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,13.9
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,13.52
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,14.59
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,14.4
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,14.16
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,8.36
CCc1ccc(-n2c(Cl)cc3[nH]c(=O)c(-c4ccccc4)c(O)c32)cc1,6.0
Cc1cc2c(c(-c3cccc(-n4ncc(C(=O)O)c4C(F)(F)F)n3)c1)C(Nc1ccc(C3CCN(C(=O)C4CC4)CC3)cc1C)CC2,3.1
Cc1cc(C2CCN(C(=O)C3CC3)CC2)ccc1NC1CCc2cccc(-c3cccc(-n4ncc(C(=O)O)c4C)n3)c21,4.3
CC(C)(C)[C@H]1CC[C@H](CC2=C(O)C(=O)c3ccccc3C2=O)CC1,5.7
CC(C)(C)C1CCC(CC2=C(OCOP(=O)(O)O)C(=O)c3ccccc3C2=O)CC1,2.28
CC(C)(C)C1CCC(CC2=C(OP(=O)(O)O)C(=O)c3ccccc3C2=O)CC1,2.68
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCN(C)CC4)cc(=O)oc3c2C)OC1(C)C,7.3
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCN(C)CC4)c(Cl)c(=O)oc3c2C)OC1(C)C,7.4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCNCC4)cc(=O)oc3c2C)OC1(C)C,8.3
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCN(c5ccccn5)CC4)cc(=O)oc3c2C)OC1(C)C,5.5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCC(N(C)C)CC4)cc(=O)oc3c2C)OC1(C)C,9.0
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CC(C)NC(C)C4)cc(=O)oc3c2C)OC1(C)C,8.0
CCN1CCN(c2cc(=O)oc3c(C)c(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)ccc23)CC1,7.5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N(C)CCN(C)C)cc(=O)oc3c2C)OC1(C)C,8.2
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCNC(C)C4)cc(=O)oc3c2C)OC1(C)C,8.3
CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(C(=O)O)c2)cn1,3.7
CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3n[nH]c(=O)o3)c2)cn1,6.6
CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3nnn[nH]3)c2)cn1,3.7
CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3noc(=O)[nH]3)c2)cn1,5.4
C[C@H](O)c1nccc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,6.8
Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,6.2
Nc1ccc(CON[C@@H](CCC(=O)O)C(=O)O)cc1,3.76
N[C@H](CCC(=O)O)C(=O)O,4.25
CC(=O)NCC(=O)O,3.6
Cc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c(O)c(I)c1,4.89
CCc1oc2ccccc2c(=O)c1C(=O)c1ccc(O)cc1,7.74
Cc1oc2ccccc2c(=O)c1C(=O)c1ccc(O)cc1,7.74
CCc1oc2ccccc2c(=O)c1C(=O)c1cc(Br)c(O)c(Br)c1,4.72
CCCc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c(O)c(I)c1,4.89
CCc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c(O)c(I)c1,4.89
CCCc1oc2ccccc2c(=O)c1C(=O)c1ccc(O)cc1,7.74
COc1cccc(-c2cccc([C@@]3(c4ccncc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1F,5.3
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCF)c2)C2=NCC(F)(F)CN12,6.5
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,9.92
Cc1cccc(C)c1NC(=O)C1CCCCN1C,7.6
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,9.81
CC([C@H](O)c1ccccc1)N(C)C,9.0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,8.72
NCC(O)c1ccc(O)cc1,8.81
N#CCC(=O)N1CCC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,4.34
N#CCC(=O)N1CCC[C@@H](n2nnc3cnc4[nH]ccc4c32)C1,1.96
C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1.Cl.O,7.17
C[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCc2ccccc2OCCN[C@@H](C2CC2)C(=O)N1C,6.72
CCC[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C1=O,6.45
O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1,3.18
O=C(Nc1ccc([N+](=O)[O-])cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1,3.44
O=C(Nc1ccc(Br)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1,2.79
O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1,2.81
O=C(Nc1ccc(F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1,2.92
COc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(C(=O)O)c1,3.12
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(C(=O)O)c1,3.36
N#Cc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)c(C(=O)O)c1,2.56
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)cc(F)c1O,3.96
CCN(CC)Cc1c(O)cc(F)c(Nc2ccnc3cc(Cl)ccc23)c1F,2.59
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)c(F)c(F)c1O,3.42
CCN(CC)Cc1c(O)c(F)c(F)c(Nc2ccnc3cc(Cl)ccc23)c1F,2.17
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1F,4.39
CS(=O)(=O)CC(=O)/C=N/O,7.46
CSCC(=O)/C=N/O,8.16
C[S+](C)CC(=O)/C=N/O.[Cl-],6.54
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,9.15
CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.65
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,9.0
NS(=O)(=O)c1ccc(SCCCCO)s1,9.5
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,9.2
NS(=O)(=O)c1ccc(SCCCO)c(F)c1,9.64
NS(=O)(=O)c1ccc(CCCCO)cc1,10.32
COCC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.1
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,9.18
NS(=O)(=O)c1ccc(SCCO)c(C(=O)O)c1,10.45
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)s1,8.67
COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,9.3
CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,9.28
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,8.9
NS(=O)(=O)c1ccc(SCCCCO)cc1,10.17
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)cc1,9.6
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(C(=O)O)c1,9.28
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,9.38
NS(=O)(=O)c1ccc(SCCCCCO)cc1,9.25
NS(=O)(=O)c1ccc(SCCO)cc1,9.27
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,9.02
NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,9.38
NS(=O)(=O)c1ccc(SCCCO)c(C(=O)O)c1,9.94
NS(=O)(=O)c1ccc(CCCO)cc1,10.23
CC(=O)OCCCCc1ccc(S(N)(=O)=O)cc1,10.48
NS(=O)(=O)c1ccc(SCCO)s1,9.46
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,8.98
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,10.3
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)s1,8.32
CC(C)(O)CCSc1ccc(S(N)(=O)=O)cc1,10.0
NS(=O)(=O)c1ccc(SCCCO)cc1,10.23
CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.05
CC(C)CNCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,9.3
NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,9.82
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,10.22
NS(=O)(=O)c1ccc(SCCCO)s1,9.32
NS(=O)(=O)c1ccc(S(=O)(=O)CC(O)CO)cc1,9.35
NS(=O)(=O)c1ccc(CCCCCO)cc1,10.28
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,9.5
NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,9.42
NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1,9.45
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,8.65
NS(=O)(=O)c1ccc(SCCO)c(F)c1,9.76
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c([N+](=O)[O-])c1,8.0
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,4.74
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,7.62
CCC1(CC)C(=O)NC(=O)NC1=O,7.75
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,7.2
NC(N)=NS(=O)(=O)c1ccc(N)cc1,12.0
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,7.73
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,7.54
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,7.36
N#C/C(=N\O)C(=O)Nc1ccc(C(F)(F)F)cc1,4.87
N#C/C(=N\O)C(=O)Nc1cccc(C(F)(F)F)c1,4.88
N#C/C(=N\O)C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.73
N#C/C(=N\O)C(=O)Nc1ccc(F)cc1,5.01
N#C/C(=N\O)C(=O)Nc1cccc(F)c1,4.92
N#C/C(=N\O)C(=O)Nc1ccccc1F,4.87
N#C/C(=N\O)C(=O)Nc1cc(F)cc(F)c1,4.81
N#C/C(=N\O)C(=O)Nc1ccc([N+](=O)[O-])cc1,4.61
N#C/C(=N\O)C(=O)Nc1ccccc1,5.12
Cc1ccc(NC(=O)/C(C#N)=N/O)cc1,5.07
COc1ccc(NC(=O)/C(C#N)=N/O)cc1,5.08
N#C/C(=N\O)C(=O)Nc1ccc(-c2ccccc2)cc1,5.03
COC(=O)N(C)CC(=O)Oc1ccc(N(C)C)cc1,5.03
COC(=O)N(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,8.6
COC(=O)N(C)CSc1[nH]cnc2ncnc1-2,7.5
COC(=O)N(C)COc1ccc([N+](=O)[O-])cc1,7.14
COC(=O)c1ccc(OCN(C)C(=O)OC)cc1,8.47
COC(=O)N(C)COc1ccc(C(C)=O)cc1,8.05
COC(=O)N(C)COc1ccccc1C=O,6.79
COC(=O)N(C)COc1ccc(C=O)cc1,7.66
COC(=O)N(C)COc1ccc(C#N)cc1,7.95
