fragment,number_of_rel,sum_difficulty,avg_difficulty
c[nH]c(<-X>)(<-X>)(<-X>)<=O>[nH],1,5.260097033630596,5.260097033630596
c<=O>[nH]c(<-X>)(<-X>)(<-X>)<=O>[nH],1,5.260097033630596,5.260097033630596
c<=O>c<-CF3>c[nH],1,5.260097033630596,5.260097033630596
cc<-CF3>c<=O>[nH],1,5.260097033630596,5.260097033630596
c<-CF3>c<=O>[nH]c(<-X>)(<-X>)(<-X>)<=O>,1,5.260097033630596,5.260097033630596
c<=O>c<-CF3>c[nH]c(<-X>)(<-X>)(<-X>)<=O>,1,5.260097033630596,5.260097033630596
c<-CF3>c[nH]c(<-X>)(<-X>)(<-X>)<=O>[nH],1,5.260097033630596,5.260097033630596
c[nH]c(<-X>)(<-X>)(<-X>)<=O>[nH]c<=O>,1,5.260097033630596,5.260097033630596
c<-CF3>c<=O>[nH]c(<-X>)(<-X>)(<-X>)<=O>[nH],1,5.260097033630596,5.260097033630596
[nH]cc<-CF3>c<=O>[nH],1,5.260097033630596,5.260097033630596
cc<-CF3>c<=O>[nH]c(<-X>)(<-X>)(<-X>)<=O>,1,5.260097033630596,5.260097033630596
c(<-X>)(<-X>)(<-X>)<=O>[nH],1,5.260097033630596,5.260097033630596
c(<-X>)(<-X>)(<-X>)<=O>[nH]c,1,5.260097033630596,5.260097033630596
c<-CF3>c[nH],1,5.260097033630596,5.260097033630596
CCccN,1,5.229963062521525,5.229963062521525
C<-OMe>N,1,5.229963062521525,5.229963062521525
cNC<-OMe>,1,5.229963062521525,5.229963062521525
C<-OMe>NC<=O>,1,5.229963062521525,5.229963062521525
ccNC<-OMe>,1,5.229963062521525,5.229963062521525
C<-X>C<=O>Nc,1,5.229963062521525,5.229963062521525
cN(C<-OMe>)C<=O>,1,5.229963062521525,5.229963062521525
C<-X>C<=O>NC<-OMe>,1,5.229963062521525,5.229963062521525
CccNC<-OMe>,1,5.229963062521525,5.229963062521525
cccNC<-OMe>,1,5.229963062521525,5.229963062521525
cc(c)NC<-OMe>,1,5.229963062521525,5.229963062521525
ccNC<=O>C<-X>,1,5.229963062521525,5.229963062521525
ccN(C<-OMe>)C<=O>,1,5.229963062521525,5.229963062521525
C<-X>C<=O>N(c)C<-OMe>,1,5.229963062521525,5.229963062521525
cNC<=O>,1,5.229963062521525,5.229963062521525
CccNC<=O>,1,5.229963062521525,5.229963062521525
C<=O>C<-X>,1,5.229963062521525,5.229963062521525
C<-X>C<=O>N,1,5.229963062521525,5.229963062521525
c<-X>ccC<-C(=O)O>,1,5.172106293542812,5.172106293542812
c<-X>cc(c)C<-C(=O)O>,1,5.172106293542812,5.172106293542812
cc<-X>ccC<-C(=O)O>,1,5.172106293542812,5.172106293542812
c<-X>ccC<-C(=O)O>C,1,5.172106293542812,5.172106293542812
c<-O>cc<-C#N>,1,5.113841492458081,5.113841492458081
cc<-C#N>cc<-O>,1,5.113841492458081,5.113841492458081
cc<-O>cc<-C#N>,1,5.113841492458081,5.113841492458081
c<-C#N>cccc<-O>,1,5.113841492458081,5.113841492458081
ccc<-C#N>cc<-O>,1,5.113841492458081,5.113841492458081
cc<-C#N>cc<-O>c,1,5.113841492458081,5.113841492458081
ccc<-O>cc<-C#N>,1,5.113841492458081,5.113841492458081
c<-N>ccc<-O>,1,4.975015937487284,4.975015937487284
c<-N>ccc<-O>c,1,4.975015937487284,4.975015937487284
c<-O>ccc<-N>c,1,4.975015937487284,4.975015937487284
c<-O>ccC<=O>c,1,4.975015937487284,4.975015937487284
c<-O>c(c)C<=O>,1,4.975015937487284,4.975015937487284
c<-O>c(C<=O>)cC<=O>,1,4.975015937487284,4.975015937487284
c<-O>cC<=O>c,1,4.975015937487284,4.975015937487284
cc<-O>cC<=O>c,1,4.975015937487284,4.975015937487284
